"carapace.width","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
49,0.00461140139340964,0.0127778264004315,0.00966458182951317,0.013445110821296,0.0136999478015096,0.00210327768178735,0.0148678018145847,0.0703458926068406,0.0760428694340448,0.0410167724303438,0.0351037191534317,0.0307684841545194,0.0682247133703639,0.0143517545929361,0.00576465974885949,0.0089693774661204,0.021168321928689,0.0454517708333973,0.0423229481217524,0.0301144283692676,0.0480929173197336,0.0256634681413892,0.0114415175147551,0.0161529603689309,0.0134738929681002,0.0172460767978297,0.0341601182340461,0.0292039814736818,0.0362927824317759,0.0214011392677349,0.0305017616643758
50,0.00508001930529828,0.0135104279397185,0.0106106313283642,0.0147704760506562,0.0152513422730033,0.00218262436697266,0.0171378238370924,0.0812435973278816,0.085665679418957,0.0483163716024295,0.0398327164516458,0.0326877680379125,0.0703965109836111,0.0161641985468915,0.00673675021084967,0.0109105393789591,0.0262935907748249,0.0535402063504171,0.0484233910246121,0.0381466281426982,0.0570977027294555,0.0310629504539643,0.0147013348936461,0.0184205288036937,0.0168752110052072,0.0209205148878362,0.039438084462043,0.0330910137947759,0.0414625791660987,0.0251111499499755,0.0352126045805885
51,0.00559620659404067,0.0142847611500135,0.0116152857239807,0.0161462241800884,0.016950201053193,0.0022706664146139,0.0197125156865276,0.092891278329535,0.0954410996927766,0.0563221880510643,0.0449837442893364,0.0347094670233419,0.072539487621621,0.0181999674586186,0.00786941470059247,0.0132297309740795,0.032425674658197,0.0624962805584201,0.0553516525618881,0.0474138998234376,0.0668550580640749,0.037175723766588,0.0186305844396874,0.020876339750923,0.0208775431280137,0.0249945294484822,0.0453287323444311,0.0372227635502393,0.047228449614364,0.0291709593514091,0.04021412157841
52,0.0061647162942585,0.0151031407143219,0.0126807081180334,0.0175656081811927,0.018803782778963,0.00236825486492125,0.0226201308304628,0.105162828129345,0.105211903394568,0.0649848145416098,0.0505556918985672,0.0368422629880519,0.0746544891464195,0.0204848338316981,0.00918772018299948,0.0159838059494681,0.0396702112083208,0.0722792571278802,0.0632034466112489,0.0578558872597873,0.0772381698964256,0.0439975234308088,0.0232879991243262,0.023512505595723,0.0254780787379339,0.0294209171106299,0.0518184943371306,0.0415759649248899,0.053620188131893,0.0335577906787889,0.045438941971874
53,0.00679076631325989,0.015968010870969,0.0138100848206104,0.0190215559994003,0.0208180845182684,0.00247635573974573,0.0258878401415879,0.117907568726422,0.114834811580307,0.0742338922739404,0.0565407468267324,0.0390943535974865,0.0767433624756207,0.0230469591586427,0.0107200061299592,0.0192317654820645,0.0481094203673183,0.0828169464500511,0.0720787460121203,0.0693493194173951,0.0880926918309694,0.0515024952878628,0.028716887029255,0.0263172835499766,0.0306330841370393,0.0341338124267178,0.0588575386700243,0.0461249335309881,0.0606584767797079,0.038239499834608,0.0508114047161169
54,0.00748008226827964,0.0168819532780671,0.0150076406337175,0.0205068946550397,0.0229974260868059,0.00259606615662726,0.0295404883398024,0.130956371792345,0.124188561026013,0.0839802194007142,0.0629241344448318,0.0414736581999524,0.0788089730557727,0.0259168987388901,0.012498023415774,0.0230322707925665,0.0577885790119026,0.0940055400054503,0.0820763900322813,0.0817120351285653,0.099244619364725,0.0596425102733543,0.0349406316530991,0.0292753145575253,0.0362559093182329,0.0390515467537353,0.0663529727880205,0.050842825207718,0.0683521202602759,0.0431755539383963,0.0562521193092172
55,0.00823894376949677,0.0178476956963441,0.0162785771021759,0.0220145849436235,0.0253440080886025,0.00272863304258191,0.0335991233253518,0.144128849108128,0.133178633091029,0.0941190030199528,0.0696841190927229,0.0439879731653826,0.0808552174134551,0.0291275060803404,0.0145569333204823,0.0274402635482575,0.0687020939721029,0.105711496524051,0.0932805442970836,0.0947128664275624,0.110509329562538,0.0683478581902404,0.0419591791127529,0.0323680500460124,0.0422227310824361,0.0440808768868368,0.0741669330727035,0.0557028579815333,0.0766953289483889,0.0483185015695659,0.0616826343434408
56,0.00907423431739474,0.0188681216448217,0.0176289681413605,0.0235379588619919,0.0278574641447291,0.00287547489235901,0.0380793412417798,0.15724096417362,0.141738682101625,0.104533994985671,0.0767922856913537,0.0466450852924849,0.0828870322895895,0.0327136913015942,0.0169350888521204,0.032502719869838,0.0807811189439492,0.117775456897188,0.10572667918307,0.108086093325916,0.121700848501723,0.077529327949447,0.0497469720707671,0.0355743456218793,0.0483858123752372,0.0491221530497066,0.0821223908238212,0.0606794120095859,0.0856652987120586,0.0536158350893534,0.0670296929625703
57,0.00999349496714021,0.0199462812212832,0.0190656443103286,0.025070952322954,0.0305344349544523,0.00303820709795259,0.042989526003752,0.170112422065349,0.149829223518064,0.115102174909901,0.0842141027199914,0.049452852360998,0.084910401992908,0.0367119733651712,0.0196734976773499,0.0382537143530545,0.0938850307555399,0.130017932136155,0.119319104510624,0.121548499939812,0.132640487618557,0.08708153425817,0.0582526444313653,0.0388711875265596,0.0545914865737595,0.0540748959271353,0.0900180408258127,0.065748946892063,0.0952203762710535,0.0590121149082201,0.0722286726104163
58,0.0110049818900528,0.0210854033259273,0.0205960877075808,0.02660832661747,0.033368198559497,0.00321867147402444,0.0483291012212879,0.182573288270104,0.157434411424726,0.125698613141364,0.0919097486188552,0.0524192586156447,0.0869323657120404,0.0411597489744003,0.0228148443557306,0.044709159946455,0.107798995156338,0.142246308101667,0.133654909828119,0.134816826834595,0.143164185452878,0.0968872218733591,0.067400585571616,0.0422345080056517,0.0606984338693704,0.0588432399244014,0.0976507179234894,0.070890703187193,0.105299107994234,0.0644512105169524,0.0772259761134906
59,0.0121177279317502,0.0222889095841749,0.0222283491835424,0.0281458733627878,0.0363483963481824,0.00341897072071988,0.0540869492270769,0.194469440889292,0.164557769511565,0.136201162815872,0.099835165910733,0.0555524512711286,0.0889610266058994,0.0460941830227621,0.0264019366616401,0.0518617880545087,0.122239183373325,0.154262578712476,0.147766077819781,0.147623633125738,0.153128147381618,0.106822188658933,0.077094254458941,0.0456400407483105,0.0665919626621984,0.0633407670258505,0.104840491145957,0.0760871808500357,0.115820436174743,0.0698785141735296,0.0819803182085062
60,0.0133416082269813,0.0235604303358701,0.0239709913641771,0.0296805992402131,0.039460896648819,0.00364150870490867,0.0602401784054207,0.205666639452109,0.171217613095921,0.14649468537845,0.107943292528526,0.058860762554453,0.0910055645531785,0.0515506100748135,0.0304754490229768,0.0596770913021224,0.136866000359259,0.165871176859867,0.160118709045764,0.159730131301569,0.16241263537121,0.116760429942661,0.0872209151800223,0.0490641675709929,0.0721917585160789,0.0674943792976326,0.111451807114806,0.0813244085072714,0.126685223773756,0.0752429985376755,0.0864630000051107
61,0.0146874098813109,0.0249038231462578,0.0258330558152659,0.031210888572153,0.0426878359330205,0.00388903760765947,0.0667534273528119,0.216053164743897,0.177442697176114,0.156474594749018,0.116185409504168,0.0623527205148761,0.0930762544882726,0.057560330293106,0.0350708836301859,0.0680910077906955,0.151304219414826,0.176886319999059,0.169467524364387,0.170935249332171,0.170923978482408,0.12657912062169,0.0976573140225564,0.0524847121648756,0.0774528873399325,0.0712470080485288,0.117405168664833,0.0865920323939723,0.137779160020676,0.080499015639964,0.090657363172299
62,0.0161669056686385,0.0263231944030079,0.0278240501890403,0.0327366436120705,0.0460078706764756,0.0041647131851302,0.0735788747231712,0.225541123456419,0.183268415373559,0.166049596066159,0.124512539238026,0.0660370508433878,0.0951844922871912,0.0641476982258509,0.0402147781084652,0.0770100262631807,0.165167593864205,0.187138407173956,0.175878946780288,0.181080827627484,0.178595028723805,0.136163109811446,0.108275747656158,0.0558816450289436,0.0823616379734654,0.0745591053081827,0.122677405930367,0.0918832622295438,0.148976940459955,0.0856077668041426,0.0945576618411734
63,0.0177929316201842,0.0278229246979207,0.0299539505477269,0.0342594042325459,0.0493966604151175,0.00447215962840034,0.0806570727563214,0.234066606638775,0.188733697834084,0.175143581680803,0.132876829241532,0.0699226712099519,0.0973428301971174,0.0713264567912584,0.0459203750091316,0.086314114471491,0.178084727857749,0.196479165614056,0.180355444313205,0.190053351135797,0.185384371101511,0.145408690536303,0.118949986248168,0.0592376743401036,0.0869285312731424,0.0774089874997197,0.127292575378022,0.0971947141145453,0.160147451697548,0.0905384069449556,0.0981675914353597
64,0.0195794682946924,0.0294076988575486,0.0322332144453864,0.0357824504244174,0.0528275850016558,0.00481554579264517,0.0879186424649405,0.241588940331646,0.193878628715586,0.183696719544313,0.141232862055817,0.0740186790943767,0.0995650238306292,0.079095384935356,0.0521832301255466,0.0958624494452994,0.189722946547445,0.20478541433702,0.183845992543447,0.197782902811988,0.191274620617964,0.154226506528328,0.129560600682003,0.0625387090359327,0.0911806286599448,0.0797921907023071,0.131307862180226,0.102526189045941,0.171159553982061,0.0952687781950681,0.101498684034411
65,0.0215417254214839,0.0310825416908474,0.0346728011902354,0.0373108926166414,0.0562726780903332,0.00519967490631134,0.0952867687491567,0.24808927679991,0.198742724960535,0.191665821803591,0.149538841963505,0.0783343337071974,0.101866092772615,0.0874335289784225,0.0589775297132935,0.105501446042241,0.199807558012635,0.211961460709602,0.186905944911868,0.204240119385052,0.19627011904815,0.162543553696072,0.139999373766196,0.0657741915039171,0.095154592077529,0.0817200494634926,0.134798926306583,0.107880421376231,0.181887971914323,0.099785794375418,0.104568734317549
66,0.023696229498986,0.0328528607726428,0.0372841966645292,0.0388517562707934,0.0597037370337443,0.00563009027694203,0.10268033045313,0.253568756042237,0.20336377834059,0.199024113134455,0.157757621746702,0.0828790323317449,0.104262396875636,0.0962955831837526,0.0662541089209272,0.115074161401105,0.208134973535024,0.217940255170338,0.189799676960423,0.209431884727218,0.200394298445775,0.170304313617022,0.150172622129736,0.0689373069778551,0.0988912059199734,0.0832177308629456,0.137847684175722,0.113262825846628,0.192218792473778,0.104085517973999,0.107400370829042
67,0.0260609138143055,0.0347244978895189,0.040079440990196,0.0404140685010524,0.0630935498937691,0.0061131999939551,0.110017413105506,0.258046431263607,0.207777150596516,0.205760531275242,0.16585754660251,0.0876622812388212,0.106771730346889,0.105608342667834,0.0739411652834882,0.124429912569194,0.214579295391846,0.222683492462508,0.192642322010138,0.213396370402341,0.203686921884915,0.177471114262942,0.160003392732593,0.0720250844079689,0.102431508206334,0.0843219499043447,0.140533740855918,0.118681265785238,0.202054131958584,0.108172984724202,0.11001984244224
68,0.0286552102291465,0.0367037911522022,0.0430711581532886,0.042008955649865,0.0664171664402169,0.00665642420351981,0.117218898756144,0.261557108903779,0.212015416286536,0.211878690458228,0.173813106009049,0.0926936612106746,0.109413435753421,0.115269467359568,0.0819483048797215,0.133432946423802,0.219092902674162,0.226180867965077,0.195482198572894,0.216197879118018,0.206201356041503,0.184023847891465,0.169432608071766,0.0750384089446502,0.105814351682971,0.0850785695568596,0.142929369129241,0.124145859427908,0.211315655136199,0.112061838107401,0.112456053779128
69,0.0315001419615297,0.0387976502407082,0.0462725874612034,0.0436497618632268,0.0696531344816742,0.00726836921179651,0.124211819240499,0.26414921127745,0.216108261576787,0.217395626730217,0.181605396702823,0.0979827876476737,0.11220854008468,0.125149878945861,0.0901738251898798,0.141969234205779,0.221702124185258,0.228448684947582,0.198339290351796,0.217921800729764,0.208001981538895,0.189959190186589,0.178419309146611,0.077981969326742,0.10907508301317,0.0855402562776055,0.145097276024569,0.129668836538404,0.219946785167303,0.115773838197927,0.114739857269327
70,0.0346184164925465,0.0410136478134799,0.0496976174592321,0.0453521998288057,0.0727846270120489,0.00795903347642653,0.130932197695005,0.265882732805943,0.220082564155815,0.222340426974589,0.189222410197672,0.10353926521117,0.115179915000954,0.135100732525722,0.0985142140370862,0.149950849974276,0.222499291022814,0.229527975740185,0.201221822362259,0.218669871514428,0.209161808487644,0.19528946300057,0.186940185104086,0.0808641646971507,0.112245017670351,0.0857643254474113,0.147090254014062,0.135264453779972,0.227913601938657,0.119338307498372,0.116903592895128
71,0.038034517658585,0.043360130801049,0.0533608237508707,0.0471345460517751,0.0758003991924984,0.00874005148903806,0.137327179276081,0.266827331678832,0.223962596416945,0.226752824424664,0.196659166034454,0.109372636976228,0.118352463344704,0.144964927954851,0.106874094856439,0.157317822514535,0.221632412053984,0.229482259755511,0.204133179872333,0.2185558419027,0.209760336676735,0.200041270802946,0.194988588729342,0.0836969951215474,0.115351437077751,0.0858108750083934,0.14895194399947,0.140948974655688,0.235204563171482,0.122791572052179,0.118980857889492
72,0.0417747959736471,0.0458463561438625,0.0572775131353977,0.0490178944464691,0.0786955352421724,0.00962498264948887,0.143356349442511,0.267060578188384,0.227770309305769,0.230681825167906,0.20391771712262,0.115492328129498,0.121753333872813,0.154591709731958,0.115174641447542,0.16403772125074,0.219293540576225,0.228395024686963,0.207074760055843,0.21770160348195,0.209881681180892,0.204254023134624,0.202573225703029,0.0864959588509532,0.118417901926741,0.0857412724520321,0.150718156063132,0.146740718218241,0.24182927989133,0.126176450292326,0.121006485868167
73,0.0458675562920115,0.0484826565527178,0.0614637776960197,0.0510264837247123,0.0814719708196129,0.0106296534983712,0.148992237851719,0.266666368295706,0.231525667094371,0.234184414134996,0.211007056305343,0.121907584356724,0.125412165944333,0.163851584093682,0.123358950252964,0.170103483955372,0.215706701928545,0.226366991370975,0.2100471412084,0.216233796212478,0.209612972772362,0.207978435934228,0.209716681218409,0.089279977622029,0.121464739840012,0.0856170318529495,0.152418401835975,0.15266018002493,0.2478166292726,0.129541835691152,0.123016716346957
74,0.0503431421052803,0.0512806431031825,0.0659365640601575,0.0531881161760022,0.0841388028888421,0.0117725631137985,0.154220091201827,0.265733504870324,0.235247013754206,0.237324376048731,0.217942954006853,0.128627405233859,0.129361365519025,0.172648269629448,0.131393785698874,0.175530099899514,0.211116084543908,0.223513211371708,0.213050561047713,0.21428090349142,0.209043036373276,0.211275086257067,0.216453917348423,0.0920713694485478,0.1245096180518,0.0854990948051195,0.15407745264811,0.158730228836871,0.253212496832992,0.132942412974899,0.125049539904811
75,0.0552340161156338,0.0542534529613591,0.0707137651536651,0.0555346880705503,0.0867124231026693,0.0130753630848864,0.15903705831277,0.264354447853346,0.238951459812502,0.24017125685137,0.224747755946897,0.135660473186669,0.133636413217584,0.180925114697991,0.139268085887713,0.180350746923907,0.205775071967492,0.219960049438437,0.216085112122853,0.211970838616529,0.208261347997516,0.214213079192917,0.222830843820067,0.0948958867639801,0.127568151182331,0.085447512295619,0.155716847856493,0.164976383192257,0.258077416143316,0.136438541880857,0.127145210364383
76,0.0605748372947051,0.0574160523200413,0.0758143445612513,0.0581028551707661,0.0892165300175426,0.0145634252189664,0.163450961492342,0.262624236679878,0.242655284986193,0.242799483910272,0.231450167886281,0.143015078950086,0.138276204272205,0.188665114228502,0.146989262762252,0.184612885239107,0.199936594684984,0.215842117756448,0.219150821542253,0.20942902565281,0.207357269760271,0.216868873316673,0.228903037004848,0.0977828366855369,0.130654522345552,0.0855215137652683,0.157356348668776,0.171427173094959,0.262484329958414,0.140096337371532,0.129346922583383
77,0.0664025354903436,0.0607856067458984,0.0812585073103001,0.0609348607769217,0.0916820888319362,0.0162665119583834,0.16747883206922,0.260639592190416,0.246374356916584,0.245287658281501,0.238085051607813,0.150699044993558,0.143323418834285,0.195885527843909,0.154578514178042,0.188374677960597,0.193845184458845,0.211299250424454,0.222247683424971,0.206776976984405,0.206419562588891,0.219325301725975,0.234734658732774,0.100765299764044,0.133782115601768,0.085779944581406,0.159015377574776,0.178114593537643,0.266516643806782,0.14398797087912,0.131701662369933
78,0.0727563858554127,0.0643819336416606,0.0870679357973283,0.0640795583644425,0.0941473149252675,0.0182195662557686,0.171145371246408,0.258498209783793,0.250124570380246,0.247718028873518,0.244693253165661,0.158719649164578,0.148824919146953,0.202629309913787,0.162066176589157,0.19170197338023,0.187731003417727,0.206473628900744,0.22537567203796,0.204131367135596,0.205536176679692,0.221670819182927,0.240397608514345,0.103880463973629,0.136964171947629,0.0862820533794812,0.160714513409397,0.185074658313571,0.27026669101468,0.148192213319184,0.134261243428622
79,0.0796780870220197,0.0682280544441437,0.0932661160305073,0.0675936660870654,0.0966577603988008,0.0204636391785182,0.17448146810883,0.256298259874159,0.253922314786682,0.250176155894041,0.251321481078184,0.167083551966742,0.15483216733309,0.208955770250674,0.169487783458709,0.19466596886584,0.181805992237465,0.201507186515947,0.228534747046219,0.201603597498231,0.204794320277097,0.223999001443171,0.245970929623264,0.107170091933167,0.140214491990399,0.0870886155277517,0.16247713548617,0.192348064442931,0.273834683102531,0.152795236815339,0.137083554974262
80,0.0872118491073353,0.0723508675179187,0.0998787878095999,0.0715432959170191,0.099266582847316,0.0230469744503606,0.177522872288706,0.254138115316095,0.257784980907566,0.252750768929831,0.258022248708566,0.175796732626641,0.161401653744727,0.214932314454708,0.176881132111398,0.197341591063636,0.176262146186626,0.196539428147063,0.231724855544668,0.199299840181266,0.204280807993409,0.226408319830522,0.251540480481454,0.110681141433045,0.143548218072077,0.0882633874941657,0.164331333038423,0.199980979390057,0.277328184599131,0.157891687516446,0.140234052549024
81,0.0954045003756039,0.0767819664284036,0.106934563446198,0.0760058053271912,0.102035074690399,0.0260262689692998,0.180309085404531,0.25211632817422,0.261731520896619,0.255533822903755,0.26485389157284,0.184864441716536,0.168595320664047,0.220628247701897,0.184284396435988,0.199806572928227,0.171271801626639,0.191705797606016,0.234945932779866,0.197321542588898,0.204082690736051,0.229002211815281,0.257198876870364,0.114466562194073,0.146982738401206,0.0898748981625487,0.166312222407259,0.208025964844621,0.280862127171613,0.163586035308548,0.143787533292605
82,0.104305624724712,0.0815586322677237,0.11446577378431,0.0810720229856268,0.10503353136254,0.0294681262768438,0.182882506815771,0.250331880113987,0.26578307901092,0.258620752501911,0.271880666617092,0.194291182048013,0.17648095928502,0.22611086893426,0.191735175317205,0.202141181130827,0.166989715797179,0.187136710682001,0.23819790234281,0.195766368870183,0.2042881704507,0.231889466093992,0.263045706504037,0.118586295241471,0.150538766975646,0.0919985959759707,0.16846484665223,0.216543051817146,0.28455936333463,0.169994195730827,0.147830244686803
83,0.113967746083145,0.0867250327004741,0.122509618342732,0.0868488998135557,0.108342538821299,0.0334507148270397,0.185287847396428,0.248884732025286,0.269963714283928,0.262110921961929,0.279172936371398,0.204080735541015,0.185132548943905,0.231443614195446,0.199270314873047,0.204428541713221,0.16355666052111,0.182957349049847,0.2414806761564,0.1947295510674,0.204987804281506,0.235184937686028,0.269188014161542,0.123108505013595,0.15424166687102,0.0947193836595736,0.170847871837556,0.225600981574028,0.288551752384263,0.177245402216183,0.152462381132295
84,0.124446580158673,0.0923336638976627,0.131109719124047,0.0934626293976522,0.112054765761352,0.0380656330384474,0.187571810341296,0.247876699566992,0.274301240983695,0.266108261750337,0.286807435936365,0.214236262879671,0.194630496103665,0.236685822366693,0.206926351956384,0.206755521608628,0.161104228051245,0.179288284185768,0.244794154400593,0.194305622044467,0.206276004102492,0.239010603870298,0.275741051435371,0.128111077766677,0.158123101927485,0.098134583056287,0.173538340619103,0.235278624582201,0.292981767137758,0.185484278908136,0.157801022880972
85,0.13580137847075,0.0984470736572914,0.140318205665338,0.10106226137066,0.116277353155453,0.0434199661633146,0.189783029926689,0.247412682366899,0.278828218292639,0.270722075820604,0.294867614448329,0.224760516631112,0.205061716279701,0.241893703739386,0.21474046710058,0.209214144064279,0.159760557869059,0.176246976545227,0.248138225460528,0.19459050379161,0.208252838003664,0.243496963952684,0.282829278442117,0.133683421992527,0.162223124109434,0.102357378068019,0.1766377930992,0.245666583690234,0.29800460507885,0.19487302021822,0.163983562094082
86,0.148095393662547,0.105139903289226,0.15019849246673,0.109823788904122,0.121135001304509,0.0496384928062258,0.191972256615598,0.247602275605085,0.283583127572177,0.276067991717217,0.303444034270441,0.235656229618078,0.216519484725981,0.247122196772101,0.222751887583075,0.211903543713939,0.159656722869433,0.173950178667795,0.251512765999251,0.195683927351444,0.211026138960752,0.248784772705499,0.290587593272133,0.139928605775184,0.166592831949044,0.107520778768419,0.180280107232016,0.256868975981371,0.303790775711354,0.20559351558686,0.171171633236395
87,0.161396497771822,0.112501279863309,0.160828948204502,0.119954613110353,0.126773858159776,0.0568659573638158,0.194192778765555,0.248561793151406,0.288611784160638,0.282269009241577,0.312634799711588,0.246926772477388,0.229102961409081,0.25242753557406,0.231003735510026,0.214932499996747,0.160933543250297,0.172517265191893,0.254917641362873,0.197692162366758,0.214713920485451,0.255027075539527,0.299162745427469,0.146965859558277,0.171297770458602,0.113782126450393,0.184641424927521,0.269005366652108,0.310529109150815,0.21784915729239,0.179555507054609
88,0.175777984906456,0.120637575388801,0.172307696036045,0.131698152875338,0.133366304235447,0.0652692637312271,0.196501076408131,0.250416730034632,0.293969041243287,0.289456579676873,0.322545971363774,0.258577223211029,0.242916273287923,0.257870487429245,0.239545368400103,0.218422624614592,0.163748604789196,0.172074519202028,0.258352706817754,0.200731032034822,0.219447086255561,0.262391478112277,0.308714857753101,0.154933456337604,0.176422285062181,0.121328105275121,0.18995247359467,0.28221279275629,0.318430077549636,0.231865925019391,0.189358799752633
89,0.191319584230549,0.129675519611137,0.184758818205444,0.145338150924289,0.141116694886721,0.0750393597814395,0.19895771027664,0.253304686269626,0.299720856239335,0.297771614069376,0.333291900673815,0.270616065735724,0.258067013827382,0.263520347017338,0.248435311112373,0.222512318770066,0.168283221014968,0.172760420907948,0.261817810858128,0.204929178669168,0.225372395580932,0.271062527012447,0.31941893160285,0.163991948073284,0.182075090279177,0.130380122596856,0.196513389723646,0.296647757222294,0.327729224001943,0.247892143385992,0.200843163697706
90,0.208108694699904,0.139765599821088,0.198340249678373,0.161201891299992,0.150268036494351,0.0863924662534346,0.201628458849598,0.25737875953292,0.305946805527029,0.30736527266889,0.344995390383504,0.283057846824551,0.274663999037782,0.269459896689473,0.257744930324628,0.22736165715164,0.174748969898069,0.174732005175997,0.265312803669923,0.210431519972154,0.232655601756322,0.281243991550528,0.33146613453437,0.174327676908249,0.188396363440646,0.14119974008689,0.204710669946642,0.312487983659703,0.338690329356203,0.266196053305266,0.214312325428967
91,0.226241824227977,0.151085592288973,0.213253602055884,0.179661053571798,0.161109401208323,0.0995701551247705,0.20458572722223,0.262811383541783,0.312743150926166,0.318399325015194,0.357787548130388,0.29592729051623,0.292814106111095,0.275791672151395,0.267563058619503,0.233158393459298,0.183393227354536,0.17817236674696,0.268837558445676,0.217402788031371,0.241484605504271,0.293160706782498,0.345064559153002,0.186156377679215,0.1955667126535,0.154093545566075,0.215034907263197,0.329933586003619,0.351607684261075,0.287060035027937,0.23011437627089
92,0.245826165160719,0.163843929627228,0.22975599892536,0.201128261562028,0.173983567303503,0.114837604721759,0.207910263765082,0.269798530660211,0.320226580034007,0.331045788509443,0.371807151165736,0.309265624028298,0.312618022313872,0.28264602596853,0.27800183604181,0.240125306245373,0.194502786223778,0.183299374747049,0.272392024740247,0.22603096053924,0.252072346757403,0.30705944976397,0.360438985155602,0.199726523561721,0.20381836987114,0.169416408490019,0.228096221758667,0.349207106550108,0.366806434214338,0.310770010149207,0.248640560513143
